ch1,ch2,ch3,ch14,ch5,ch6,ch7,ch8
4.607054831283265,-19.458775089471175,-17.315638649949612,-13.717356769104967,-8.966316415231436,-3.4617783289977675,2.333675446577595,16.717182036728854
-5.338766413129587,-9.290760524994923,-2.829121571356078,3.958657105022115,10.290083766082299,15.435274706328485,18.80109488210524,15.607429522832197
-13.963848173323896,7.258413047824824,13.819638731019158,18.29018134124174,19.993721624125175,18.672542073235466,14.526515331931016,-7.071260114594272
-19.134460453673473,18.82230175814156,19.90631485015196,17.169161861672922,11.136259789034257,2.965669325064292,-5.774203555877194,-19.977708616946448
-19.571462855856126,17.45849740193503,10.77897725172319,1.5426971226412176,-8.059508842498456,-15.750009348336999,-19.704627253417748,-5.275642828022178
-15.166746823960862,4.103699663784621,-6.586525421633997,-15.387122366298797,-19.773261373399,-18.486589796197592,-11.89624472361273,16.71718203672113
-7.009980256887538,-12.069635911678738,-18.918073348962572,-19.317060848629975,-13.130577693484025,-2.4676871408162833,9.03647431627997,15.607429522840999
2.880961771787969,-19.95320169725029,-16.790901537979444,-6.9268917467359685,5.701830649950589,16.05479594686232,19.999851555711935,-7.071260114581107
12.059192348025388,-14.13234012048573,-1.8307665064296987,11.315493663680073,19.240964978837788,18.288960992816016,8.898721207471228,-19.977708616947112
18.254139849230967,1.3950152601155466,14.528588167339123,19.9979322785139,14.917818543879648,1.9681463124837626,-12.019777087520886,-5.275642828035752
19.93325702864631,15.96423441818553,19.784022234071607,11.785025954239911,-3.254231181944041,-16.349441992159107,-19.67765382184972,16.717182036713403
19.39190720898068,18.681643215283895,18.052178129833656,6.209099656654464,-9.49093405676851,-19.295409658828508,-17.11400397189483,19.72063631027778
14.635422517080155,17.65233276501515,4.384372759536145,-11.933840794618902,-19.94955767945084,-14.086160619434175,1.577124308961885,9.26211556502058
6.258329824983992,4.4988972833586836,-12.63432441613401,-19.994421036576245,-11.888081048494975,5.41413670955393,18.528316111547387,-13.9963340833615
-3.6669900539794256,-11.744509019317013,-19.996850350356784,-11.162622828300828,7.209652946120321,19.421546994790642,15.038447624699034,-17.912325746441947
-12.6851455848953,-19.921451944150068,-12.076168024863117,7.099968548127167,19.614331510554525,13.72491772944798,-5.042341089615889,2.9259079544988493
-18.565165572767,-14.415774141579366,5.074097343445292,19.36411888540915,13.810115831797464,-5.8962625431872,-19.560249853469948,19.720636310275435
-19.852411630178445,0.9910680251239034,18.346327667668902,15.268404439951107,-4.8146713016689455,-19.535417265400326,-12.498634384035379,9.262115565033053
-16.228436280245074,15.717216438136536,17.5968124853079,-1.726891626754429,-18.969775616701586,-13.355005887249142,8.351894089772655,-13.996334083351446
-8.589762607913103,19.64833284161087,3.398391839926573,-17.263215370712402,-15.51435683866815,6.374664171025684,19.988332648868447,-17.912325746448204
1.173903573633843,10.084414498056422,-13.397354350617302,-18.214632316095788,2.3437594146489062,19.636948547756077,9.57297166498589,2.925907954484927
10.647161694520529,-6.405767012545599,-19.953760190939896,-3.7773334865913792,18.02605502937716,12.976658737092349,-11.403613003496048,19.720636310273093
17.486454259195753,-18.49628524827415,-11.25989075192894,13.851262888941738,16.973927170364316,-6.849039424338822,-19.79934901209579,9.262115565045526
19.99983166071037,-17.883027844180084,6.03969670408741,19.777556191748687,0.16411495843433244,-19.726076712521966,-6.351778569573429,-13.996334083344642
17.56551790887246,-4.987197456170808,18.723260089468166,8.994690304572963,-16.798052785992308,-12.590115251143583,14.103287206260207,-17.912325746454467
10.785729703239316,11.333982222477893,17.096995765253908,-9.387381000433212,-18.165808530849958,7.319088677557732,18.99913311954531,2.925907954471004
1.337696067321802,19.87066002264807,2.4038262875900647,-19.838480349522072,-2.6694011405855256,19.802745464440417,2.9344976158728104,19.72063631027075
-8.4412657039142,14.759602434083739,-14.126541405282726,-13.528948454095959,15.305135215502721,12.195619578549902,-16.367574162317485,9.262115565058
-16.13197111605422,-0.4887705850554287,-19.860265101535738,4.210577683332776,19.07120423907471,-7.784515037490836,-17.61238870086055,-13.996334083334588
-19.83184239863106,-15.40144204203772,-10.415170017733155,18.39277792516309,5.132589272126536,-19.866906377883062,0.5733751848743348,-17.912325746460727
-18.625580826942496,-19.73596434066308,6.990039266678167,17.035755256032534,-13.570846519818893,-11.793420891240626,18.12657231970102,2.925907954457082
-12.811599398063755,-10.51526408221835,19.052895931329065,1.2859965109761462,-19.67583566386343,8.245024530881954,15.681926401921935,19.720636310268404
-3.828199442194784,5.927619111927838,16.55399055008458,-15.550242293162777,-7.514833404785509,19.91851892744295,-4.063547130535605,9.262115565070474
6.102245910590721,18.299244631064056,1.4031884614280765,-19.24878747124334,11.622537467685738,11.383773226519862,-19.325979064168802,-13.996334083324536
14.5230771516373,18.102427619663693,-14.820043590345588,-6.684906141572649,19.970167406455673,-8.70032629005646,-13.267342163230015,-17.912325746466987
19.35109313495543,5.472347608181151,-19.716601258854457,11.526748846615435,9.77856412550657,-19.957550513526606,7.4282719679339015,2.9259079544431597
19.39190720898757,-10.916296639544413,-9.544139660161875,19.99997712759481,-9.490934056718958,-10.966935326640197,19.928767113178957,19.72063631026606
18.136839485211105,-15.625337483318859,-3.173685812992822,18.75023355229218,-15.288296428620429,-3.696967341897694,18.928429508756594,19.09327384923325
11.83253148476907,-19.675405135418043,13.565621046200459,5.1486560214215675,-19.079060795307146,15.282161599113405,2.714153747280167,0.23781295955794246
2.601013278655802,-10.211844017853895,19.936984554864196,-12.802787197722903,-5.157847565700026,18.75684505758231,-16.494467536419396,-18.94629735726257
-7.273960862831109,6.265502491230662,11.070894080315592,-19.937736847683052,13.551634935067083,3.2018592030030124,-17.505838550628592,-11.947268687313962
-15.34945426761093,18.43952339460756,-6.256467888808474,-10.228197944756284,19.680505793668043,-15.60155791136626,0.7958191570480282,11.562479235772614
-19.627697756638575,17.94875431631548,-18.802131738496644,8.122680971501907,7.539049750908875,-18.57648751036554,18.219502456755276,19.09327384923744
-19.05031104843941,5.13026944060178,-16.977687793637898,19.61107556024898,-11.601256063232391,-2.7047287012135266,15.542819057196414,0.23781295957201515
-13.760131900684794,-11.21183064056966,-2.177523484199066,14.530962885204152,-19.971577459097254,15.911099945248218,-4.281224064809442,-18.94629735725806
-5.065879957269055,-19.853326029627365,14.286880158755597,-2.8257005263731005,-9.8013566179353,18.38439665547856,-19.38207708715997,-11.9472686873216
4.881603006972321,-14.858991510179578,19.83209597851306,-17.795057869363156,9.467918453025195,2.205889834800365,-13.09997205288634,11.56247923576113
13.621442605933582,0.3409216887502175,10.220022137356477,-17.7301788359582,19.947685417552098,-16.210592187378815,7.634461887631593,19.09327384924163
18.99151928785693,15.306680159500862,-7.203018131385377,-2.6858767755299064,11.909090236049506,-18.180693821625958,19.946301201474117,0.23781295958608778
19.663347826328177,19.759374632440373,-19.12093012884124,14.627600615356634,-7.185266112952744,-1.7056576810923794,10.252711476007768,-18.946297357253552
15.470726816619479,10.640767692996118,-16.42508285128094,19.58288243951573,-19.60920646080097,16.499845472033368,-10.752013710960727,-11.947268687332887
7.450854682747902,-5.786221637444977,-1.1758605421015396,7.9934760874329065,-13.829010386997924,17.965507671881948,-19.894756450339568,11.562479235749647
-2.412259355564924,-18.239069106546307,14.972049372101441,-10.34925525239724,4.789297834008564,1.204348197430472,-7.088936050106083,19.09327384924582
-11.678612657305694,-18.16480430966427,19.6771098065343,-19.948370756500495,18.961478604189384,-16.778677100642845,13.537636560731706,0.23781295960016044
-18.055833214919662,-5.614434424985323,9.34333353150417,-12.694013601009203,15.530838783088312,-17.738974122428772,19.229034088826896,-18.946297357249044
-19.966281862679644,10.792088969555254,-8.131372925031926,5.284939250868805,-2.317799467233858,-0.7022780216383493,3.7063157333787466,-11.947268687344172
-16.93733912889067,19.786298209442226,-19.391427390215078,18.798886902105995,-18.014716902950024,17.046910957169274,-15.905334552071164,11.562479235738163
-9.718324978952209,15.1907141572493,-15.830986724146035,16.43050860789063,-16.98773657389484,17.501236256715742,-17.969685852273482,19.093273849250007
-0.09512706689380496,0.16171486128767235,-0.17122727422420117,0.18073964842386847,-0.19025198172558888,0.19976427199102267,-0.20927651707274522,0.23781295961423307
9.551604010606173,-14.978354808416176,15.61939788934068,-16.221728033181698,16.78385235467953,-17.30437761936456,17.78201369671904,-18.946297357244536
16.83539586615051,-19.83086368493251,19.47241754744926,-18.919194277035736,18.17672761094782,-17.252444235070076,16.15558949686051,-11.947268687355459
19.954335706776337,-11.062970431195103,8.44304285426302,-5.632692337137408,2.6953030432866902,0.30287565304757175,-3.2942233438500845,11.562479235726679
18.136839485222012,5.303286082050017,-9.039187164965089,12.41261559561972,-15.288296428587067,17.55091446576182,-19.109738411729975,19.093273849254196
16.445876888963515,10.587834101690657,-14.001458730180055,16.754631291006294,-18.717483993571836,19.79742861897029,-19.943523927822408,14.929907128482762
8.928666809694462,19.749619426998258,-19.88025661557289,18.592785215254167,-15.979043791609804,12.22547707891957,-7.59983640943391,-8.042886754310087
-0.7973761505190808,15.346803492931784,-10.564956591092026,4.722739150847656,1.5934843501940497,-7.749774978455854,13.128245745780502,-19.90068451031651
-10.326158904109594,0.40336571259976856,6.824936632192031,-13.137334777429512,17.686707016037612,-19.862529124385645,19.372806507663547,-4.2564126724603994
-17.300387903213114,-14.817115130424416,18.998662004960313,-19.898271077174236,17.36053871808315,-11.823847365313808,4.244636827416028,17.270076808590257
-19.994732069763334,-19.86077918458143,16.652075279048105,-9.848061661518358,0.9177766248015556,8.210663366015385,-15.566358684040617,14.929907128492125
-17.742646653629194,-11.263494291078295,1.5786275731686579,8.522327882545843,-16.3770001033325,19.915084030685378,-18.20402476653991,-8.042886754297202
-11.101267498704502,5.069879361523107,-14.701334835904664,19.6925895706679,-18.46824757828513,11.414749456290732,-0.7583996571681442,-19.90068451031791
-1.7135830785066595,17.921115435406172,-19.74534968041639,14.225476508888145,-3.4145637141707903,-8.666365722606503,17.523917411814477,-4.256412672474151
8.098018901691436,18.463618882661834,-9.698373391849255,-3.2600957212462456,14.809018115850943,-19.955060143063292,16.473260552383064,17.27007680858316
15.906279195854703,6.3247828806086694,7.760883217425056,-17.991361107162327,19.284701141779816,-10.998441746850634,-2.751250319877621,14.92990712850149
19.779538526250672,-10.15809418738207,19.288645995768256,-17.52254242457516,5.857501094005801,9.116594216861785,-18.940489485774595,-8.042886754284316
18.759604281622437,-19.664102778677304,16.074467486541234,-2.2497232908254228,-13.007489066202677,19.9824322117507,-14.233944860028743,-19.90068451031931
13.098794567681338,-15.66424538090196,0.5748825279679873,14.923784898504069,-19.79702344814512,10.57518718587321,6.175965537795655,-4.256412672487902
4.19751807874153,-0.9057380047663659,-15.364074093932935,19.488864869072124,-8.2080621824905,-9.561064474806194,19.772343440626173,17.27007680857606
-5.742168303670985,14.474856036157355,-19.560564278309787,7.588687839621805,11.000824143682086,-19.997182947961857,11.55520834529802,14.929907128510855
-14.261318963625843,19.91370658459815,-8.807291259717246,-10.72282696715352,19.9971348685631,-10.145253110007209,-9.410020479713362,-8.04288675427143
-19.25240984445334,11.67525613922908,8.677225138100134,-19.975112159121664,10.429177227093675,9.999495759506352,-19.993798837634028,-19.90068451032071
-19.48071174364868,-4.5820928330279935,19.529905192769867,-12.351332094663034,-8.820669652840992,19.999303034815878,-8.519747169642116,-4.256412672501654
-14.88974582148426,-17.69232991063703,15.45625419409414,5.707527621560466,-19.881879526392996,9.708911074825913,12.35357556523595,17.270076808568962
-6.615255711396307,-18.650970777786814,-0.43031472039117563,18.944356411145222,-12.485817916736305,-10.431611148357849,19.598019053948356,14.929907128520219
3.2957602812938886,-6.799593576684706,-15.98800236738734,16.17595867240332,6.501407932356985,-19.98879113322042,5.221270059574645,-8.042886754258546
12.391449212040527,9.721938203065609,-19.32636719321594,-0.2587720494076372,19.453075067231037,-9.266436683318926,-14.915759331173836,-19.90068451032211
18.421659158575686,19.56616586157181,-7.893961145501086,-16.474878016696383,14.345549799164974,10.857137708027203,-18.597222338251264,-4.256412672510962
19.894596744263225,15.971793395753508,9.57164763499825,-18.772107619907047,-4.079615125030453,19.965653882717657,-1.7616053935633231,17.270076808561864
16.445876888978237,1.407538213391518,19.721830154295144,-5.209635877234142,-18.717483993553603,8.818109411787637,17.017473754555926,14.929907128529585
14.752892876874284,-3.196599670969688,19.939873225094722,-0.10793203331231017,-19.921986209366896,3.409499415304507,19.35694756612016,9.64360663512225
6.422561566737287,-16.989944712443993,11.101560175614768,16.264208671337414,-12.164791129295836,-15.468966631899427,13.176035172998887,-13.683841115970097
-3.4966256690262427,-19.114111707472915,-6.221461875481601,18.895457975972644,6.885544124568511,-18.65346502537864,-7.541121513747946,-18.100685541450343
-12.55079442949651,-8.110162249551799,-18.7895402301012,5.562792819834897,19.54370920920229,-2.9131778333431786,-19.938659807520654,2.4970022316737657
-18.500064327825033,8.464077687666366,-16.99713423795198,-12.46962340091433,14.058542010574032,15.782660286816682,-10.339199304298884,19.64391779061124
-19.87266547393333,19.224947940172584,-2.2141453377113125,-19.96702101648195,-4.477822193995611,18.46627432471329,10.666812935803618,9.643606635134581
-16.329034682345455,16.78157625755327,14.261072274583821,-10.59518921464967,-18.857216239961105,2.415016225823071,19.904839083474048,-13.683841115959833
-8.745818867682555,2.8121399194155137,19.83682653336719,7.728036860531335,-15.730581286178488,-16.086385275223776,7.183178592206182,-18.10068554145633
1.000995689936949,-13.088754229010654,10.25167565911201,19.52219549801639,1.9994823324972175,-18.26741992938797,-13.463205645627479,2.4970022316598026
10.500177287258303,-19.999919094055333,-7.168633820829864,14.822937600526732,17.873333705859352,-1.9153292422882529,-19.256529484745062,19.643917790608597
17.401755307000283,-13.174569757730124,-19.110094296964355,-2.3995472128208912,17.154539897904954,16.379949757902676,-3.8054035965818933,9.64360663514691
19.998371552769378,2.699449411856273,-16.446077116057115,-17.59476354192418,0.5103905598132255,18.057027440104495,15.843971278432278,-13.68384111594957
17.647657856382303,16.719409822131272,-1.2126393905986708,-17.924963077152285,-16.607578022202823,1.4144324957565455,18.01374519150858,-18.100685541462312
10.931149380584857,19.25600325575928,14.947595306667306,-3.111175224509901,-18.307961167814746,-16.66316831323936,0.31015072716171316,2.497002231645839
1.510420589146328,8.56702507880175,19.683670296219915,14.331103306673302,-3.0122142881028333,-17.835229745264705,-17.73561243047365,19.64391779060595
-8.283966076697368,-8.006029983921032,9.375894520172967,19.66568338422832,15.079910912248673,-0.9126423633399103,-16.214852608969956,9.643606635159239
-16.029010209678084,-19.080315573949292,-8.097697174996057,8.38562052707928,19.172654953460835,16.935862054318818,3.19467690799841,-13.683841115939305
-19.808691365768386,-17.04969685833486,-19.382374607108492,-9.979072348827852,5.466533597659238,17.60216693705056,19.07973162172445,-18.1006855414683
-18.687966923823677,-3.3088606202299076,-15.853475776046647,-19.912900115400365,-13.314424598901702,0.41027578645011764,13.915385945372865,2.4970022316363876
-12.944089137802388,12.704595356305033,-0.2080702111429544,-13.023222756433995,-19.734984517300486,-17.19785874193205,-6.600880615080682,19.643917790603307
-3.9980166332571283,19.992173307340337,15.59635941573898,4.869184165988549,-7.834642406831258,-17.35798622292283,-19.834834103806802,9.643606635171569
5.937111772502651,13.548557083987502,19.480791399600047,18.64783848085905,11.338961855980303,0.09234992942454014,-11.186332797078066,-13.683841115929042
14.403478046081483,-2.2005941226358208,8.476429057965918,16.671780802756285,19.986081586192505,17.448992893357904,9.803306352189749,-18.100685541474284
19.30661628278908,-16.4383145942177,-9.006305043316104,0.6104925373647094,10.07919422505844,17.102841832658587,19.977608858101632,2.4970022316224236
19.433555589223552,-19.385732299667882,-19.605693356839538,-15.966573152303862,-9.184676911021754,-0.5949173150998559,8.111942666983392,19.643917790600664
14.752892876893288,-9.018476791386888,-15.220827180336062,-19.05420617730104,-19.92198620936193,-17.68910588687914,-12.703090974579876,9.643606635183898
12.617795751500813,-4.327722186649382,-11.301770825793787,-16.642958845175954,-19.579600487401052,-19.687414764487936,-16.950824853118792,2.7106801226356962
3.5814705288363817,11.88611039558304,5.991327343251021,-0.5584397530732411,-7.0471570841511655,-12.765464924781346,-17.088226276159318,-18.007970330965303
-6.340862653901409,19.93622374074819,18.705369214194764,15.99787972941655,12.027489299170455,7.107627572454433,1.6266771431579332,-13.840217855576935
-14.694551130547392,14.29357066777607,17.12325702753742,19.03831704176078,19.93645916979175,19.769709801764833,18.546975734138282,9.454245284512284
-19.41300397798726,-1.1663139421275746,2.4541687095709737,5.994144755425382,9.337488741190127,12.37452553516034,15.005628113679654,19.683262779384844
-19.32893900071092,-15.82514091004742,-14.09059356883192,-12.114208259566524,-9.929905839100227,-7.575175662039576,-5.090432148009537,2.71068012264964
-14.463152750981063,-19.61481026651858,-19.866186090874773,-19.987816784025767,-19.97890798160968,-19.839517866598488,-19.57055678930601,-18.00797033095918
-6.019375739647116,-9.932469135539218,-10.458434534548232,-10.97462649135373,-11.480562622834414,-11.975770129979807,-12.459786239718149,-13.840217855587095
3.9135144102855026,6.571774758812054,6.942497460777397,7.3105274007003835,7.675721832108417,8.03793910831914,8.397038737384904,9.454245284499883
12.878253380009664,18.56233652884904,19.037412124545202,19.41934863988739,19.706277479734627,19.89679486672019,19.989968709122493,19.683262779387338
18.657084518116275,17.803756757858757,16.58239871825061,15.121643984580363,13.44258117376005,11.569450571707554,9.529294181290492,2.710680122663584
19.82040220672666,4.817049643357031,1.4537767877921297,-1.951651047160638,-5.300487106569712,-8.4956256199735,-11.444417564970227,-18.007970330953057
16.08041719170682,-11.478144396694477,-14.7859387910007,-17.376084727468964,-19.12286721004312,-19.941504624747985,-19.792263689410273,-13.840217855593973
8.362351799244452,-19.88982187004787,-19.725045628962985,-18.120253414722335,-15.19260218936868,-11.155823500481809,-6.304620128553713,9.454245284487481
-1.4244477065989083,-14.64060305198349,-9.588679330002869,-3.555442775408029,2.8416605330024822,8.947946112400402,14.138491990475126,19.683262779389832
-10.858857880574078,0.6641990309156081,7.876130227193096,14.013200023408068,18.237877901000623,19.973618901041228,18.983545147261687,2.7106801226775277
-17.606931690190045,15.512810297351724,19.32136487965208,19.742726417645475,16.703026792825813,10.735150172022351,2.8853140613681787,-18.007970330946932
-19.999285829806457,19.706781514962827,15.999651830647633,8.79251971652662,-0.33801927530386905,-9.39461489027389,-16.396092350728924,-13.84021785560413
-17.44408384734254,10.365573771573418,0.4497124996770929,-9.586087652510834,-17.065266362677804,-19.993117411534122,-17.588779300429888,9.454245284475078
-10.573448575538078,-6.095005337720104,-15.443933448539992,-19.865844837932695,-17.950034685854263,-10.307696292627496,0.6230654910758927,19.68326277939233
-1.087083388346943,-18.36936114354416,-19.534077989897213,-13.361851765119873,-2.17095274829376,9.835349828028319,18.147523517876675,2.7106801226914716
8.668211705593748,-18.027116400548422,-8.694702289288607,4.430963144516965,15.623525379518277,19.999987840549863,15.651024426958264,-18.00797033094081
16.279107031637835,-5.303334548259514,8.78986720510213,18.480258489404136,18.91395980905447,9.873731851321516,-4.112210182546758,-13.840217855614291
19.862768768354165,11.062928555788751,19.556510190212336,16.91642256682161,4.645687550181775,-10.269872548022583,-19.338716480736174,9.454245284462678
18.53264688011376,19.830857161546376,15.37648843394431,1.0606693389049129,-13.935392068080894,-19.994225848578107,-13.23010159882918,19.68326277939482
12.617795751522651,14.978388117501492,-0.5554878012417303,-15.691195251807237,-19.579600487412534,-9.43353094935472,7.474405472571393,2.7106801227054156
10.19218332206317,11.208229859229824,-5.797996905072187,-18.515852346820047,-17.538831520654984,-3.5895681500919,13.014646812755624,-4.636825644144238
0.6414032222544876,-5.134471803526352,-18.63280490751301,-16.86629456127088,-1.2821465946451882,15.352394329168435,19.40955373773368,-19.935731448156055
-9.068051465536584,-17.9506719582492,-17.22691835681949,-0.9671703461228071,16.16481451965067,18.718657038518792,4.391189442843407,-7.684133981412677
-16.53419137071905,-18.43783922443962,-2.654829313858021,15.749072178313366,18.605228105637064,3.09399391072073,-15.471682448047249,15.18667547353128
-19.909993229032207,-6.261373245011875,13.946294731459412,19.15963873496519,3.7735449717455047,-15.669666249725925,-18.265674911605142,17.070015600175047
-18.36032876174068,10.215582256180554,19.88853384750505,6.3830965031843085,-14.561295089796937,-18.535739899077733,-0.9083616737979116,-4.636825644130548
-12.268564254397223,19.676184837278175,10.63034892445081,-11.786234127863015,-19.378209129167303,-2.5964654384852843,17.45108665426407,-19.935731448154925
-3.1417208596125645,15.622623127258489,-6.7524073005522025,-19.99791071998346,-6.205432290434608,15.977040873223306,16.557910390411365,-7.684133981425669
6.7623423021736775,0.8389987884362117,-18.974428448744433,-11.314260586815797,12.728135337879953,18.34111518903291,-2.6025084290939353,15.186675473525082
14.993492323889123,-14.520873820098885,-16.694658739355,6.928294571277246,19.845584218748645,2.097296983023345,-18.89175258908906,17.070015600182384
19.515452659048954,-19.907396611162646,-1.6554823300061814,19.317448238096095,8.539456234957521,-16.274324055265854,-14.338981137856202,-4.6368256441168585
19.209550734519787,-11.620952277929998,14.648947395566495,15.386167032918605,-10.694245288264142,-18.134905837520733,6.0330356329932915,-19.9357314481538
14.15146259955507,4.6470931432103715,19.757468270017625,-1.5441880610722925,-19.999982590020327,-1.5968038298392795,19.749204977672864,-7.684133981438663
5.592491682241243,17.723382604912203,9.76573600635188,-17.169928778973272,-10.738807853430622,16.561328025418636,11.677388453227275,15.186675473515923
-4.349986961077498,18.62674798108045,-7.689760529159596,-18.289576303807596,8.491700602019119,17.917242090791113,-9.277314997288936,17.070015600189713
-13.216336946433447,6.7367321958479,-19.268120936963587,-3.957191281504286,19.83896928843539,1.095302101126848,-19.996973123558764,-4.636825644103168
-18.81314174266392,-9.780263180849719,-16.12022696502057,13.718444970969541,12.768802057004947,-16.837871505827824,-8.65529924512999,-19.935731448152673
-19.755826616984685,-19.57989517997032,-0.6519534541129162,19.803989978773142,-6.155236724583557,-17.68826142992782,12.235191300050792,-7.684133981451656
-15.811183925841075,-15.931497367762722,15.314595547201037,9.158043090208666,-19.365083589944525,-0.5931085561358546,19.627408094319854,15.186675473506765
-7.955065570250044,-1.3408932990086502,19.576493612971014,-9.225118567431254,-14.597424624422882,17.103779825698933,5.36600942963895,17.07001560019705
1.8690297270485432,14.170674487535333,8.876453991553216,-19.81439643097677,3.7217010870406577,17.44810848402822,-14.815350963056744,-4.636825644089478
11.23075204027451,19.949419334864228,-8.60768875529647,-13.6633904592108,18.585798955098568,0.09054039106848635,-18.651918854278158,-19.935731448151543
17.814136342570016,12.02633465409799,-19.513140479456283,4.03119370009593,16.195837085433773,-17.358885031642618,-1.911063761210547,-7.68413398146465
19.990541312139534,-4.156779279266306,-15.505074098331912,18.320005345975247,-1.2294720001138417,-17.1969349388359,16.938141023468333,15.186675473497608
17.22155343647192,-17.484898783248738,0.35322231278710736,17.131076328678386,-17.51340516811117,0.4120849612550136,17.100620054592834,17.070015600204382
10.19218332208739,-18.80389168446254,15.941557701361814,1.4688787894045485,-17.538831520682038,17.603025993738434,-1.6028789890404138,-4.636825644075787
7.287303592410886,-16.2470634426355,18.73792195587623,-4.634894232039931,-13.57269256661807,19.760605203352533,-8.448966102583336,-11.918527645144925
-2.586808612964812,-1.8705185758410998,17.07525857009419,-18.55930343739773,5.130160127330829,12.421284626695906,-19.991699884255944,-18.957738385499027
-11.82097892748507,13.790751737100937,2.362303351196963,-16.803799887905733,19.070447084134404,-7.5199920978961945,-9.478919275839967,0.2020009730761752
-18.130796984659764,19.980140879253245,-14.156114900949078,-0.8515288206568228,15.306752952487033,-19.831896056419573,11.491323264335966,19.082581852619313
-19.955298096869452,12.446600061413433,-19.85528670232292,15.820160281930761,-2.666910331997009,-12.023442745588131,19.783952240628885,11.59168320495085
-16.843125064447303,-3.6356202634971173,-10.379444618443923,19.12611430587415,-18.164756983870387,7.983338095832952,6.2502610009180355,-11.918527645137276
-9.56418791671093,-17.2207930180916,7.029207430230045,6.273282809285296,-16.79941670048312,19.89066065887217,-14.178927982640015,-18.95773838550351
0.08080154322930638,-18.978234533402784,19.06557138479508,-11.879560482888067,0.16160176759238565,11.61800660034282,-18.96544766005139,0.20200097306210227
9.705801780890326,-7.700883909853663,16.53048568808378,-19.99590253642911,16.972597814867104,-8.441641646314272,-2.8286488501662816,19.0825818526151
16.929716328324368,8.865653169568397,1.3614675980757829,-11.218614487781933,18.027143611626222,-19.936861893728587,16.428810322796895,11.591683204962319
19.965445238625755,19.343007083023313,-14.848094001316472,7.036771539704562,2.3462553532233983,-11.20523227311185,17.56145446830756,-11.918527645125973
18.06198973699272,16.53503267871819,-19.709542827644928,19.347108810889473,-15.51277063938551,8.894613275002962,-0.6802874553561291,-18.957738385507994
11.690239284194796,2.3703267724904857,-9.507367010035649,15.31195233891796,-18.97057169911901,19.97047057929889,-18.171513422504283,0.20200097304802936
2.4264798151114335,-13.422387088123834,7.961106622983893,-1.6595773967654472,-4.817110625533662,10.78538048101491,-15.615315803859271,19.082581852610886
-7.437558342247094,-19.9962231130201,19.345059525735095,-17.229005546092196,13.808297804039633,-9.341966875301434,4.168222381708919,11.591683204973789
-15.461643932166249,-12.83608344161436,15.943955364579184,-18.24242922430765,19.61482253844592,-19.991465487616317,19.353237717638404,-11.918527645114672
-19.660725382188545,3.1402440181788727,0.357192659642954,-3.843652782054838,7.211997185676491,-10.358716411439035,13.187111557474676,-18.957738385512478
-18.996006041673507,16.959762425461417,-15.502565527604904,13.802451367608652,-11.88605986364573,9.783419889095534,-7.527478735478383,0.20200097303395642
-13.631928594757241,19.13083284085061,-19.51401093723453,19.787491082546925,-19.94973590901159,19.999833357847162,-19.93750180640262,19.08258185260667
-4.895494137258901,8.162302252526048,-8.611272967435639,9.05497806937585,-9.493146241962364,9.925509554551468,-10.351803626037366,11.591683204985257
